id,doc,frame,minority,linguistic_minority,religious_minority,social_class_minority,sexual_orientation_minority,ethnic_minority,national_minority,other_minority,disabled_minority,age_numerical,income,citizenship,education,political_left_right,exp_housing_discrim,city_district,city_neighborhood,prof_situation,fear_forced_out,seen_landlord_pressure,changes_in_community,seen_renovations,neighborhood_connection,respect_rules,neighbhorhood_crime,env_pollution_impact,climate_concern,age,city,country,preframe_densifproj_acceptance,postframe_densifproj_acceptance,densifproj_on_rent,densifproj_on_social,politics,politics_w_extremes,gender_Female,gender_Male,gender_Non-binary,gender_Prefer not to say,Group.1,imce_RentContr,imce_InclZon,imce_Partic,imce_nonProf,imce_dens,imce_mixUse,imce_ClimNeutr
R_z2LxWAzyirxsf7P,Personal choice based on pros and cons of proposals,neighborhood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,5.0,US Born,Bachelor's degree,7.0,No,The Bronx (District 1-12),Spuyten Duyvil,Not working (retired),-2,-2,2,-2,2,-2,2,1.0,-2,5,New York,United States,2,1,2,1,conservative,very conservative,0,1,0,0,R_z2LxWAzyirxsf7P,0.0003227124491187,-0.262478239175849,0.541818377114893,-0.212805897988282,-0.010565259255602,0.571661747114016,-0.218025838494529
R_5cF7wiizJKQat4l,All in favor of rent control,district,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,8.0,US Born,Higher education entrance qualification,0.0,No,Queens (District 1-14),Little Neck,Employed (part-time),-2,-2,0,0,-1,0,0,8.0,1,5,New York,United States,0,0,0,0,liberal,very liberal,1,0,0,0,R_5cF7wiizJKQat4l,0.057933607966086,0.257364002061455,-0.58639829096551,0.176298779668357,-0.207110694723113,-0.634713407326006,0.264012017636048
R_3EKDiCEwzn4Y6Ja,"Some were just high priced, no reach.",other district,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,6.0,US Born,Secondary school certificate,5.0,No,Queens (District 1-14),Long Island City,Not working (retired),-2,-1,1,1,0,0,-1,3.0,0,5,New York,United States,0,-1,-2,0,conservative,conservative,1,0,0,0,R_3EKDiCEwzn4Y6Ja,0.619647622503661,-0.607385107549623,0.61709502238078,0.0237034257488627,-0.201824622826903,0.0520068913513047,0.0518781563531166
R_2VjUM1Qc3RTaKt7,I am against for-profit investors because they tend to have less stake in the region and go back on their promises. We had one organization like that that said they'd build one thing then went another way shocking both councils and residents.,other district,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.0,2.0,US Born,Master's degree,1.0,No,The Bronx (District 1-12),Riverdale,Not working (other reason),1,0,1,1,-1,0,-1,7.0,2,2,New York,United States,0,0,0,1,liberal,liberal,1,0,0,0,R_2VjUM1Qc3RTaKt7,0.0,0.060546411010076,-0.245779243618471,0.673010059673838,0.0919563329923828,-0.0373695323210159,-0.697082658143652
R_1C9kRzTCb28uSO1,because it is comfortable,other district,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,8.0,US Born,Master's degree,3.0,No,Brooklyn (District 1-18),Downtown Brooklyn,Employed (part-time),1,1,-1,0,0,1,0,8.0,0,2,New York,United States,1,1,0,2,moderate,moderate,0,1,0,0,R_1C9kRzTCb28uSO1,-0.0254428852858598,-0.823336898846281,-0.0432927563412366,0.399966301188263,0.0817657281483296,0.0406956642136753,-0.46925385436754
R_1pM6KdquzX8pcnr,I'm a fun guy haha,district,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,US Born,Other,0.0,No,Manhatten (District 1-12),East Harlem,Student,2,1,1,1,0,-2,0,8.0,-2,1,New York,United States,-2,-2,3,1,liberal,very liberal,0,1,0,0,R_1pM6KdquzX8pcnr,0.0069132166419359,0.457765419551953,-0.0668823787042846,0.424157872993875,0.396014580068408,0.0,-0.0033773597420496
R_BED7nzzyYAg3aRb,"In fact, there is no objection to increasing population density, but the most important thing is to monitor the percentage of rents within certain limits and to prevent them from increasing them significantly, which leads to the difficulty of securing housing for those with limited income",neighborhood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,9.0,US Born,Bachelor's degree,1.0,No,Brooklyn (District 1-18),Downtown Brooklyn,Employed (full-time),-1,-1,-1,0,1,-1,1,5.0,0,3,New York,United States,1,1,-2,1,liberal,liberal,0,1,0,0,R_BED7nzzyYAg3aRb,0.189481721599295,-0.189241254473334,-0.255583057590862,0.300712338450735,0.664575966745253,-0.251757457637241,0.318367886038488
R_bq1WDUmYBSVooUN,Rent control plays a major role in my decision ,neighborhood,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,4.0,US Born,Bachelor's degree,3.0,No,Manhatten (District 1-12),West Harlem,Employed (full-time),1,-1,1,1,2,-1,-1,5.0,2,2,New York,United States,0,1,2,-2,moderate,moderate,1,0,0,0,R_bq1WDUmYBSVooUN,0.732961336706542,0.727205481974617,0.0034118410222639,-0.138675266953626,-0.196414119142056,0.710551618674545,0.0
R_A7DUI46nJ2SsXmN,I like the proposal that accommodate me,district,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,4.0,US Naturalization,Bachelor's degree,7.0,No,Queens (District 1-14),Astoria,Employed (full-time),2,2,2,1,2,2,1,7.0,0,4,New York,United States,0,0,1,1,conservative,very conservative,1,0,0,0,R_A7DUI46nJ2SsXmN,-0.0944104043431999,-0.0005039779420768,-0.534103985570156,-0.0284459730509974,-0.670299185884336,0.102222946805358,0.0256314911766304
R_0ID52tQHqlBeQGR,It will be better at increasing the density of buildings in the neighborhood,neighborhood,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,9.0,US Born,Bachelor's degree,4.0,No,Brooklyn (District 1-18),Downtown Brooklyn,Employed (full-time),0,-1,0,1,1,-1,0,6.0,1,3,New York,United States,2,2,-2,2,moderate,moderate,0,1,0,0,R_0ID52tQHqlBeQGR,0.92814219623129,-0.219279957029968,0.10826227168006,0.0214830419736815,-0.27308721560205,-0.327692548917617,-0.0452262921404597
R_3iQjy13CZ1UmhpT,I prefer the decrease of the population density as that in itself causes more harm than good,other district,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,28.0,4.0,US Born,Bachelor's degree,0.0,Yes,The Bronx (District 1-12),Pelham Bay,Employed (full-time),2,-2,2,2,-1,-1,0,8.0,2,2,New York,United States,-1,-2,3,3,liberal,very liberal,1,0,0,0,R_3iQjy13CZ1UmhpT,-0.0556888418831127,0.573427008222768,0.166716947095784,-0.441032334276133,-0.0291898974910758,-0.412512775386885,0.128494362365614
R_1C7a4xWdGEUSui7,IT IS VERY FAIR ENOUGH TO ME .,district,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,4.0,US Naturalization,Bachelor's degree,3.0,Yes,Queens (District 1-14),Kew Gardens Hills,Employed (part-time),0,0,0,0,0,0,0,5.0,0,3,New York,United States,0,0,0,0,moderate,moderate,0,1,0,0,R_1C7a4xWdGEUSui7,-0.0324076174849884,0.022160495050819,0.0155968864325374,0.248450763142936,0.0126491395358345,0.565922925425154,-0.822149561014418
R_5tId4dpwMJEw0iR,I like everything in general,neighborhood,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,9.0,US Born,Doctoral degree,6.0,No,Manhatten (District 1-12),Midtown,Employed (full-time),1,2,1,2,2,2,1,9.0,2,3,New York,United States,2,2,3,2,conservative,conservative,0,1,0,0,R_5tId4dpwMJEw0iR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_1msFaZ96pAveHXi,A dynamic and constructive project,other district,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,7.0,US Born,Master's degree,5.0,No,The Bronx (District 1-12),Bronx Park South,Employed (full-time),1,-1,0,0,0,1,1,7.0,0,3,New York,United States,1,1,2,1,conservative,conservative,1,0,0,0,R_1msFaZ96pAveHXi,0.0,0.224060204425437,-0.243508786797611,0.0058803215258442,0.669634726513707,-0.0402241885750232,0.470954495906463
R_2bK0oIuov3hJUa4,I think it's most important as a human ,district,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,10.0,US Born,Bachelor's degree,5.0,No,Queens (District 1-14),Sunnyside,Employed (full-time),2,1,1,1,0,1,1,8.0,0,3,New York,United States,0,1,0,1,conservative,conservative,0,1,0,0,R_2bK0oIuov3hJUa4,0.0,0.234994550986157,0.218893939559975,0.213181291383262,0.198465662178022,0.535330486873869,-0.0546570905588221
R_2s7MCdtkm8IGhrT,I like community involvement and business spaces to better the community. ,district,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,7.0,US Born,Master's degree,4.0,No,Staten Island (District 1-3),Tottenville,Homemaker,-1,-1,-1,-1,1,-1,1,1.0,-1,2,New York,United States,-2,-2,-2,0,moderate,moderate,1,0,0,0,R_2s7MCdtkm8IGhrT,0.317807443213572,0.418868886633613,0.390287414795379,0.470515102449941,-0.190949748389234,0.412604098564968,0.191669930796286
R_R9z5xTRQaN8ozAd,We don't need density. Certain rent increases are inevitable. Resident participation is important.,neighborhood,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,73.0,1.0,US Born,Master's degree,3.0,Do not know,Staten Island (District 1-3),Manor Heights,Employed (part-time),-1,-1,1,-1,1,0,0,6.0,1,5,New York,United States,-1,-1,1,0,moderate,moderate,1,0,0,0,R_R9z5xTRQaN8ozAd,-0.130358864888272,-0.0544474707971225,0.358427957409555,0.256093696335979,-0.595865070490817,0.0938326854551508,-0.369185342902439
R_24Bh8OibhaE3nej,Because we cannot afford high rent increases,other district,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,5.0,US Born,Secondary school certificate,7.0,No,Brooklyn (District 1-18),Dyker Heights,Employed (full-time),0,1,2,-1,1,2,-1,6.0,-2,5,New York,United States,-2,-3,3,3,conservative,very conservative,1,0,0,0,R_24Bh8OibhaE3nej,-0.0719514708387164,0.182557496468917,-0.586453938930991,0.160668444104657,0.261745789343151,0.0,0.538246517754315
R_3PvK3QmaOnATx8f,Very good quality ,district,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,6.0,US Born,Higher education entrance qualification,7.0,Yes,Manhatten (District 1-12),Ellis Island,Employed (full-time),0,2,1,1,2,2,2,7.0,0,2,New York,United States,3,3,1,2,conservative,very conservative,1,0,0,0,R_3PvK3QmaOnATx8f,-0.129002781473192,-0.130169411711175,-0.272649414746159,-0.0019133550424998,0.133086811818008,0.116946338298833,-0.0486951931205967
R_2TmWbbKBdzPThFR,it is very important and unique ,neighborhood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,5.0,US Born,Bachelor's degree,3.0,Yes,Manhatten (District 1-12),Lower East Side,Employed (full-time),2,2,2,2,2,2,2,10.0,2,3,New York,United States,3,3,3,3,moderate,moderate,0,1,0,0,R_2TmWbbKBdzPThFR,-0.281048278946655,-0.0386283819296951,0.672181822476839,0.290138423613052,0.0260021264757329,-0.568688828860732,-0.213368310040476
R_339jMqNml1rO8An,Needs active involvement and vote from community is needed.,other district,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,6.0,US Born,Bachelor's degree,1.0,Yes,Brooklyn (District 1-18),Sheepshead Bay,Employed (full-time),-2,0,0,0,1,0,0,3.0,1,3,New York,United States,1,1,-1,1,liberal,liberal,0,1,0,0,R_339jMqNml1rO8An,-0.5597843158911,-0.206936764932231,0.37431785119176,0.418515906861161,-0.684809365831259,-0.653850170239092,-0.0560459773222471
R_6MDv069TLgzCF6p,"I did like the proposals that had rent control implicated, and I did not like the proposals that had internationals involved. ",neighborhood,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,2.0,US Born,Secondary school certificate,0.0,No,Staten Island (District 1-3),Dongan Hills,Not working (disability/illness),-1,1,-1,-1,1,-1,0,10.0,2,2,New York,United States,1,1,1,0,liberal,very liberal,1,0,0,0,R_6MDv069TLgzCF6p,0.681483003944667,0.290121013719223,-0.603630290863434,0.439698647732927,0.0202963012651995,-0.0900852493859098,-0.066761344441399
R_24IxGAnFLoKRiGh,Because proposal 2 was just so much better,other district,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,10.0,US Born,Secondary school certificate,7.0,Do not know,The Bronx (District 1-12),Wakefiled,Not working (other reason),-2,-2,-2,-1,0,0,0,10.0,0,1,New York,United States,-3,-3,-2,-3,conservative,very conservative,0,1,0,0,R_24IxGAnFLoKRiGh,-0.267029695725457,0.249143532611432,-0.169895555273595,-0.106697044261887,0.364875436330459,-0.229895493819485,0.350662885821714
R_2CoZqLod5Egmg5R,Yes I really like it ,neighborhood,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,10.0,US Naturalization,Bachelor's degree,5.0,Do not know,Queens (District 1-14),Briarwood,Employed (full-time),2,1,0,0,0,1,0,8.0,2,3,New York,United States,1,0,1,1,conservative,conservative,1,0,0,0,R_2CoZqLod5Egmg5R,0.317084099648224,0.0218500094212909,-0.362158828376892,0.188496727709852,0.0738705314766621,0.0,0.353718938736278
R_3p9CPXC7huDotLB,It's according to my wishes,neighborhood,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,38.0,9.0,US Born,Bachelor's degree,6.0,No,The Bronx (District 1-12),Williamsbridge,Employed (full-time),2,2,2,2,2,2,2,9.0,1,3,New York,United States,0,2,2,2,conservative,conservative,1,0,0,0,R_3p9CPXC7huDotLB,0.243371357611489,0.0255739852847106,0.530394766397391,-0.143490715304854,0.5728680938678,0.127303117107564,-0.828423649731618
R_3JEgln32Sjzqykd,"I would like a project in which the neighbors have participation, where there is a reasonable control of rents and that it didn't involve more than 20 percent density",other district,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,9.0,US Born,Master's degree,2.0,Yes,Brooklyn (District 1-18),Williamsburg,Employed (full-time),-2,-2,1,1,1,-1,-1,7.0,1,3,New York,United States,2,2,-1,2,liberal,liberal,1,0,0,0,R_3JEgln32Sjzqykd,0.24223627740342,-0.160466278124292,-0.196900601437921,-0.357456413856072,-0.340685115449038,0.280260179821462,0.158606763134794
R_1itHhcJeK2oVA0X,In favor is right,other district,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,4.0,US Born,Bachelor's degree,6.0,No,Manhatten (District 1-12),Manhatten Valley,Employed (full-time),1,1,1,1,2,1,2,5.0,0,4,New York,United States,3,3,2,2,conservative,conservative,0,1,0,0,R_1itHhcJeK2oVA0X,0.571125427099355,0.176144621423511,0.0069697726221504,-0.17968585971487,-0.0227576760028203,-0.657420063774872,0.0176868097318638
R_NVJqiGzO7AqKFGN,I was basically interested more in ways that highly involved the community,other district,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,10.0,US Naturalization,Higher technical examination,7.0,No,Manhatten (District 1-12),Manhatten Valley,Employed (full-time),-2,-2,1,1,2,-2,2,10.0,2,3,New York,United States,3,3,1,1,conservative,very conservative,0,1,0,0,R_NVJqiGzO7AqKFGN,0.151443356490465,0.237565049203936,0.59194536819469,-0.19688730477912,-0.301016234481902,0.591206630062933,-0.0021980901518137
R_1eKwJmu8oF62BJh,It's probably the best to choose,district,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,34.0,10.0,US Born,Doctoral degree,7.0,No,Manhatten (District 1-12),Manhattanville,Employed (full-time),1,0,0,0,2,-2,0,1.0,1,2,New York,United States,3,3,2,2,conservative,very conservative,1,0,0,0,R_1eKwJmu8oF62BJh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_2VpvngPkKa8gGMz,Affordable housing and public knowledge of projects is important ,neighborhood,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.0,1.0,US Born,Higher education entrance qualification,1.0,Yes,Manhatten (District 1-12),West Harlem,Student,1,2,1,1,1,-1,-1,6.0,1,3,New York,United States,0,-1,3,-2,liberal,liberal,1,0,0,0,R_2VpvngPkKa8gGMz,-0.454833081847654,0.52298641393067,0.200736933203734,-0.417191718588808,0.607413123664498,0.547190181886471,0.508181546433994
R_2YR0QhYVNSkMtUV,I am in favor rent control and affordable housing especially during these times with COVID where many are being evicted and/or without a place to live!,district,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,3.0,US Born,Secondary school certificate,2.0,No,Manhatten (District 1-12),China Town,Homemaker,-2,0,1,-1,1,-1,0,7.0,1,5,New York,United States,1,1,1,1,liberal,liberal,1,0,0,0,R_2YR0QhYVNSkMtUV,0.99009900990099,0.623889463602337,-0.315965692932945,0.370814341135036,0.164431990021856,0.812409745739097,-0.561681951793859
R_2Uf0zBUyh5JRBBU,It doesnt seem right with taxes,neighborhood,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,5.0,US Naturalization,Bachelor's degree,2.0,Yes,Staten Island (District 1-3),Fox Hills,Employed (full-time),1,0,0,-1,0,2,0,6.0,0,1,New York,United States,0,-2,-2,-2,liberal,liberal,1,0,0,0,R_2Uf0zBUyh5JRBBU,-0.590387418208446,-0.591458796910164,0.0120972778614221,0.0167224039714432,0.0747032135037826,-0.191649542668098,0.0453495008469535
R_2D1i9qz1avhgQyV,I like these proposal because of its relevance to the society.,other district,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43.0,9.0,US Born,Master's degree,2.0,No,Queens (District 1-14),Queensbridge,Employed (full-time),-1,-1,0,1,1,2,0,4.0,1,3,New York,United States,-1,-1,1,1,liberal,liberal,0,1,0,0,R_2D1i9qz1avhgQyV,-0.71167447456791,0.190773752917869,-0.0152143520733952,-0.049559634268945,-0.257130147743779,0.665586829859127,0.0691340215957823
R_NWQJxpfyK65PfMt,My neighborhood has decreased in people a lot,neighborhood,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,9.0,US Born,Apprenticeship,2.0,No,Manhatten (District 1-12),Times Square,Employed (full-time),1,1,0,1,1,1,-1,2.0,-1,2,New York,United States,-1,-2,0,0,liberal,liberal,1,0,0,0,R_NWQJxpfyK65PfMt,-0.0464066740937714,-0.437178396078838,-0.396822466475351,0.523359519120344,-0.370055088254726,-0.216664231347417,0.212850497914847
R_1mFbgVmhe0rA4wW,I'm against government housing and climate mandates.,neighborhood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,2.0,US Born,Bachelor's degree,6.0,No,Brooklyn (District 1-18),Sheepshead Bay,Employed (full-time),-2,0,0,1,1,-1,0,1.0,-2,5,New York,United States,0,0,0,-1,conservative,conservative,0,1,0,0,R_1mFbgVmhe0rA4wW,-0.335257175100474,0.0936068627810077,0.10145296522273,-0.182677892938984,0.144950957932089,-0.3376848912115,-0.207491737217912
R_ukrSu21a8tn16Y9,"I want to see rent control and more inclusionary housing. We especially need truly affordable housing, not ""affordable"" like only people making a fairly good living can get in. And we need Section 8 back!",district,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,67.0,1.0,US Born,Secondary school certificate,0.0,No,Brooklyn (District 1-18),Crown Heights,Not working (retired),0,-1,-1,0,1,0,-2,5.0,2,5,New York,United States,0,1,0,2,liberal,very liberal,1,0,0,0,R_ukrSu21a8tn16Y9,0.491885493882559,0.583679222847455,0.0,-0.767180234824312,-0.0387834506490698,0.387638061866014,0.043620097495116
R_3QKm0vQsdGorKOm,I like it so much,neighborhood,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,7.0,US Born,Bachelor's degree,5.0,No,Manhatten (District 1-12),Manhatten Valley,Employed (full-time),-1,0,0,0,1,0,1,7.0,1,3,New York,United States,1,1,2,2,conservative,conservative,0,1,0,0,R_3QKm0vQsdGorKOm,-0.0032508222205192,0.0195879229869868,-0.325940637351697,-0.187371185830291,0.109750620748672,0.272481516981174,0.077755757308303
R_1pF0ujiUs4Kjigd,because I like the idea that people can have benefit ,other district,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,10.0,US Born,Master's degree,1.0,No,Manhatten (District 1-12),Midtown,Employed (full-time),-2,0,0,0,1,-1,-1,7.0,1,3,New York,United States,1,1,1,1,liberal,liberal,1,0,0,0,R_1pF0ujiUs4Kjigd,-0.256352653490509,0.7169888655002,-0.0309367945355914,-0.126660873410748,0.18991905519768,0.621658870919905,0.448761777015444
R_9oxMMYUaxk4B6XT,most of all describe for increased of rent,district,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,8.0,US Born,Higher technical examination,3.0,Yes,Staten Island (District 1-3),South Beach,Employed (full-time),0,1,-2,0,0,0,1,7.0,2,4,New York,United States,2,1,1,2,moderate,moderate,0,1,0,0,R_9oxMMYUaxk4B6XT,-0.260604026771107,0.0528891166003464,0.251817831196754,0.449017575620444,-0.603219494337783,0.223610300947457,0.288625096378508
R_3PiWpleiazuoOPE,I don't want to say anything.,other district,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.0,10.0,US Born,Bachelor's degree,5.0,Yes,Brooklyn (District 1-18),Brooklyn Heights,Employed (full-time),1,0,1,1,1,1,1,7.0,2,4,New York,United States,0,0,1,0,conservative,conservative,0,1,0,0,R_3PiWpleiazuoOPE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_By8kaLYnwffPHjP,The proposal is favourable and it will help a lot in future ,neighborhood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,10.0,US Born,Master's degree,2.0,No,Staten Island (District 1-3),Howland Hook,Employed (full-time),-1,0,1,1,2,-2,2,10.0,2,3,New York,United States,0,1,1,1,liberal,liberal,0,1,0,0,R_By8kaLYnwffPHjP,0.495031955380707,-0.0690761953351551,-0.607098713500008,-0.601642558486925,0.236705716460768,-0.0443007059606014,0.0235656889799219
R_3MzYUhuCRIhEZ5i,I am opposed to increases in population density. We already have too dense a population,district,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,5.0,US Born,Bachelor's degree,4.0,No,Brooklyn (District 1-18),Midwood,Not working (retired),-1,0,1,1,-1,0,0,8.0,1,5,New York,United States,-1,-2,1,1,moderate,moderate,0,1,0,0,R_3MzYUhuCRIhEZ5i,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_XHO4HYvosp25wBz,I am in favor of proposal because it's very easy to implement,neighborhood,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.0,10.0,US Born,Master's degree,7.0,No,Manhatten (District 1-12),Battery Park City,Employed (full-time),-2,-2,2,2,2,-2,2,1.0,2,3,New York,United States,3,3,3,-3,conservative,very conservative,0,1,0,0,R_XHO4HYvosp25wBz,0.91408311721652,-0.305129196120047,-0.245943872037818,-0.709698615456009,-0.205803473345416,-0.236925383704441,0.261224373064007
R_3npYW8azm6tMU4O,I like the percentage of the affortable housing and the fact that they offer no requirements and the fact that they offered annunities I didn't like the private investors offered and the no resident involvement,neighborhood,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59.0,2.0,US Born,Higher technical examination,4.0,Yes,Manhatten (District 1-12),Upper East Side,Employed (full-time),-2,1,2,1,2,1,-2,10.0,2,5,New York,United States,2,2,0,0,moderate,moderate,1,0,0,0,R_3npYW8azm6tMU4O,-0.412197765622805,-0.0517312597524002,-0.462581420174273,-0.59523841553392,-0.513041551274504,-0.389506333997186,-0.667762890705429
R_24vHCaf60g5JOje,Didn't seem as appealing ,neighborhood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,US Born,Bachelor's degree,0.0,Do not know,Manhatten (District 1-12),Flatiron,Employed (full-time),-1,-1,0,1,1,0,0,5.0,1,2,New York,United States,0,0,0,0,liberal,very liberal,1,0,0,0,R_24vHCaf60g5JOje,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_3kHWX1R8QLL5rQ1,It was cool and house ,neighborhood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,US Born,Higher technical examination,4.0,No,Brooklyn (District 1-18),Northside,Employed (full-time),0,0,-1,0,1,0,0,5.0,0,1,New York,United States,0,0,0,1,moderate,moderate,0,1,0,0,R_3kHWX1R8QLL5rQ1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
